Datetime,c0,h0,l0,o0,v0,abs(c0-o0)/abs(h0-l0),(c0-c1)/atr14,c0-c1,Spread,(h0-c0)/(h0-l0),(h0-o0)/(h0-l0),(l0-c0)/(h0-l0),(l0-o0)/(h0-l0),atr14,ema20,bb20dev2_upper,bb20dev2_lower,close_ratio,price_return,volume_change_ratio,bb20dev2_width,ema20_slope,rsi14,ema100,ema200,body_atr14_ratio,close_above_ema20,rsi14_overbought,rsi14_oversold,price_breaks_upper_bb20dev2,price_breaks_lower_bb20dev2,Profit
2022.10.27 14:15,32048.900000,32060.900000,32035.400000,32043.400000,521.000000,0.522388,0.180599,5.000000,-1.700000,0.470588,0.686275,-0.529412,-0.313725,27.685714,31976.947938,32024.952792,31899.297208,1.000156,0.000156,-0.133111,0.003930,0.000405,69.144941,31972.986992,0.000000,0.198658,1.000000,0.000000,0.000000,1.000000,0.000000,33.940000
2022.10.28 12:05,31937.700000,31969.900000,31937.700000,31968.000000,629.000000,0.815261,-0.970603,-28.300000,-1.800000,1.000000,0.059006,0.000000,-0.940994,29.157143,31937.956925,31991.720681,31846.859319,0.999115,-0.000885,0.655263,0.004536,0.000270,56.752351,31985.716098,0.000000,1.039196,0.000000,0.000000,0.000000,0.000000,0.000000,338.560000
2022.10.31 14:25,32779.500000,32781.000000,32766.000000,32777.400000,276.000000,0.159091,0.122353,2.600000,-1.300000,0.100000,0.240000,-0.900000,-0.760000,21.250000,32734.082199,32775.178909,32681.171091,1.000079,0.000079,-0.233333,0.002872,0.000277,64.426166,32767.426232,0.000000,0.098824,1.000000,0.000000,0.000000,1.000000,0.000000,-49.680000
2022.11.02 02:45,32654.700000,32667.800000,32653.200000,32665.200000,193.000000,0.924242,-1.062215,-10.000000,-2.200000,0.897260,0.178082,-0.102740,-0.821918,9.414286,32651.030854,32673.525469,32620.264531,0.999694,-0.000306,0.304054,0.001631,0.000111,58.372712,32676.516023,0.000000,1.115326,1.000000,0.000000,0.000000,0.000000,0.000000,-8.840000
2022.11.03 04:10,32149.200000,32149.700000,32131.000000,32144.500000,324.000000,0.604478,0.327855,5.700000,-2.800000,0.026738,0.278075,-0.973262,-0.721925,17.385714,32104.799661,32128.980452,32055.429548,1.000177,0.000177,-0.058140,0.002291,0.000216,59.337370,32297.873499,0.000000,0.270337,1.000000,0.000000,0.000000,1.000000,0.000000,-31.370000
2022.11.04 21:55,32166.400000,32183.900000,32147.900000,32149.900000,961.000000,0.698697,0.244637,14.500000,-1.500000,0.486111,0.944444,-0.513889,-0.055556,59.271429,32068.680189,32167.200580,31917.249420,1.000451,0.000451,-0.029293,0.007794,0.000720,58.241457,32139.026718,0.000000,0.278380,1.000000,0.000000,0.000000,0.000000,0.000000,50.650000
2022.11.08 11:40,32880.300000,32887.400000,32862.400000,32868.900000,410.000000,0.800797,0.433769,10.900000,-1.500000,0.284000,0.740000,-0.716000,-0.260000,25.128571,32807.554850,32848.182311,32745.927689,1.000332,0.000332,0.198830,0.003117,0.000355,66.759920,32814.283549,0.000000,0.453667,1.000000,0.000000,0.000000,1.000000,0.000000,171.670000
2022.11.08 22:40,33267.400000,33316.400000,33263.400000,33293.400000,1058.000000,0.794872,-0.419813,-27.000000,-1.800000,0.924528,0.433962,-0.075472,-0.566038,64.314286,33129.458831,33279.714031,32851.825969,0.999189,-0.000811,-0.029358,0.012916,0.000914,67.810540,33093.993777,0.000000,0.404265,1.000000,0.000000,0.000000,0.000000,0.000000,-48.400000
2022.11.09 13:25,33069.000000,33092.600000,33066.500000,33088.500000,345.000000,0.400000,-0.736214,-18.500000,-1.300000,0.904215,0.157088,-0.095785,-0.842912,25.128571,33042.926272,33096.078716,32942.971284,0.999441,-0.000559,-0.178571,0.004634,0.000267,61.969248,33077.757118,0.000000,0.776009,1.000000,0.000000,0.000000,0.000000,0.000000,-49.230000
2022.11.10 03:30,32572.400000,32579.400000,32566.400000,32574.400000,302.000000,0.634703,-0.143737,-2.500000,-2.800000,0.538462,0.384615,-0.461538,-0.615385,17.392857,32557.970435,32588.165322,32519.394678,0.999923,-0.000077,-0.041270,0.002112,0.000162,56.550608,32657.951706,0.000000,0.114990,1.000000,0.000000,0.000000,0.000000,0.000000,397.200000
2022.11.11 06:55,33772.800000,33783.200000,33770.300000,33778.600000,157.000000,0.112500,-0.504577,-6.300000,-2.100000,0.806202,0.356589,-0.193798,-0.643411,12.485714,33746.786929,33774.826768,33702.793232,0.999813,-0.000187,-0.012579,0.002135,0.000217,66.294046,33658.589247,0.000000,0.464531,1.000000,0.000000,0.000000,0.000000,0.000000,30.510000
2022.11.11 20:30,33678.800000,33679.300000,33638.300000,33660.800000,801.000000,0.529412,0.613100,23.000000,-1.500000,0.012195,0.451220,-0.987805,-0.548780,37.514286,33558.327275,33635.573909,33437.966091,1.000683,0.000683,-0.036101,0.005888,0.000572,68.144680,33661.660082,0.000000,0.479817,1.000000,0.000000,0.000000,1.000000,0.000000,-14.840000
2022.11.15 14:30,33743.300000,33765.300000,33740.300000,33747.300000,434.000000,0.601824,-0.197908,-5.000000,-1.900000,0.880000,0.720000,-0.120000,-0.280000,25.264286,33678.317849,33741.440300,33593.619700,0.999852,-0.000148,-0.004587,0.004389,0.000399,68.401683,33679.903383,0.000000,0.158326,1.000000,0.000000,0.000000,1.000000,0.000000,34.360000
2022.11.16 04:35,33544.200000,33552.200000,33532.700000,33541.300000,357.000000,0.102439,0.076000,1.900000,-2.800000,0.410256,0.558974,-0.589744,-0.441026,25.000000,33503.126471,33542.995245,33433.544755,1.000057,0.000057,-0.002793,0.003267,0.000251,63.947080,33558.612152,0.000000,0.116000,1.000000,0.000000,0.000000,1.000000,0.000000,1.700000
2022.11.17 07:30,33591.500000,33600.000000,33590.000000,33598.100000,267.000000,0.644444,-0.451296,-4.600000,-2.400000,0.850000,0.190000,-0.150000,-0.810000,10.192857,33565.796438,33584.312829,33542.207171,0.999863,-0.000137,-0.190909,0.001254,0.000165,69.896421,33575.629691,0.000000,0.647512,1.000000,0.000000,0.000000,1.000000,0.000000,-31.580000
2022.11.17 16:45,33298.400000,33323.300000,33279.300000,33300.300000,1179.000000,0.075000,-0.036499,-1.400000,-1.800000,0.565909,0.522727,-0.434091,-0.477273,38.357143,33237.715666,33283.757676,33148.532324,0.999958,-0.000042,0.047069,0.004068,0.000401,61.161347,33390.148386,0.000000,0.049534,1.000000,0.000000,0.000000,1.000000,0.000000,55.220000
2022.11.18 22:20,33688.700000,33710.800000,33675.700000,33705.800000,663.000000,0.381818,-0.512007,-16.600000,-1.400000,0.629630,0.142450,-0.370370,-0.857550,32.421429,33638.010369,33699.350232,33545.019768,0.999507,-0.000493,0.167254,0.004588,0.000464,64.307120,33641.774963,0.000000,0.527429,1.000000,0.000000,0.000000,0.000000,0.000000,-21.420000
2022.11.21 20:25,33762.100000,33783.200000,33751.600000,33768.100000,735.000000,0.241379,-0.192552,-6.500000,-1.400000,0.667722,0.477848,-0.332278,-0.522152,33.757143,33687.976128,33756.320191,33584.239809,0.999808,-0.000192,-0.089219,0.005108,0.000515,68.984282,33677.630841,0.000000,0.177740,1.000000,0.000000,0.000000,1.000000,0.000000,-29.840000
2022.11.22 02:40,33746.300000,33749.300000,33734.800000,33741.700000,197.000000,0.964029,0.357000,5.100000,-2.100000,0.206897,0.524138,-0.793103,-0.475862,14.285714,33721.521574,33752.139402,33677.940598,1.000151,0.000151,0.047872,0.002200,0.000170,59.983717,33709.812025,0.000000,0.322000,1.000000,0.000000,0.000000,0.000000,0.000000,-49.930000
2022.11.23 07:55,34120.200000,34124.700000,34117.700000,34119.700000,130.000000,0.545455,0.148778,1.000000,-2.000000,0.642857,0.714286,-0.357143,-0.285714,6.721429,34107.497109,34118.060966,34092.379034,1.000029,0.000029,-0.022556,0.000753,0.000088,61.976741,34083.693642,0.000000,0.074389,1.000000,0.000000,0.000000,1.000000,0.000000,-49.990000
2022.11.23 16:45,34149.900000,34175.000000,34131.400000,34171.000000,829.000000,0.055016,-0.748876,-22.600000,-1.500000,0.575688,0.091743,-0.424312,-0.908257,30.178571,34094.082903,34162.025207,34010.104793,0.999339,-0.000661,-0.150615,0.004456,0.000512,69.096684,34106.046990,0.000000,0.699172,1.000000,0.000000,0.000000,0.000000,0.000000,-25.890000
2022.11.23 21:15,34204.200000,34226.200000,34156.200000,34214.200000,1242.000000,0.634783,-0.249209,-9.000000,-1.900000,0.314286,0.171429,-0.685714,-0.828571,36.114286,34125.172032,34203.273952,34001.976048,0.999737,-0.000263,-0.058378,0.005899,0.000679,66.011680,34121.493335,0.000000,0.276899,1.000000,0.000000,0.000000,1.000000,0.000000,4.560000
2022.11.25 17:00,34319.800000,34331.800000,34300.400000,34305.800000,760.000000,0.752747,0.644391,13.500000,-1.300000,0.382166,0.828025,-0.617834,-0.171975,20.950000,34243.301504,34284.193337,34180.266663,1.000394,0.000394,-0.123414,0.003035,0.000322,74.386579,34244.041574,0.000000,0.668258,1.000000,1.000000,0.000000,1.000000,0.000000,-5.030000
2022.11.29 16:45,33791.000000,33869.600000,33763.000000,33846.100000,1171.000000,0.908180,-1.454138,-55.600000,-1.800000,0.737336,0.220450,-0.262664,-0.779550,38.235714,33829.230749,33879.047939,33761.102061,0.998357,-0.001643,-0.003404,0.003487,0.000277,52.100718,33868.857009,0.000000,1.441061,0.000000,0.000000,0.000000,0.000000,0.000000,2.040000
2022.11.30 02:55,33814.800000,33824.900000,33811.800000,33818.900000,148.000000,0.208333,-0.366539,-4.100000,-2.300000,0.770992,0.458015,-0.229008,-0.541985,11.185714,33804.928597,33820.490175,33769.899825,0.999879,-0.000121,-0.191257,0.001497,0.000101,56.570847,33812.038971,0.000000,0.366539,1.000000,0.000000,0.000000,0.000000,0.000000,9.350000
2022.11.30 20:45,33935.700000,33997.700000,33894.700000,33949.700000,1225.000000,0.769663,-0.222841,-12.000000,-1.900000,0.601942,0.466019,-0.398058,-0.533981,53.850000,33709.590063,33837.626711,33519.973289,0.999647,-0.000353,-0.109738,0.009423,0.001133,81.233801,33741.113508,0.000000,0.259981,1.000000,1.000000,0.000000,1.000000,0.000000,106.770000
2022.12.02 17:25,34164.400000,34181.400000,34139.400000,34152.400000,1054.000000,0.591870,0.198660,12.500000,-1.500000,0.404762,0.690476,-0.595238,-0.309524,62.921429,34116.403353,34215.091843,33894.808157,1.000366,0.000366,-0.026777,0.009388,0.000346,52.361288,34242.709761,0.000000,0.190714,1.000000,0.000000,0.000000,0.000000,0.000000,28.220000
2022.12.06 14:20,33982.100000,34002.200000,33982.100000,33997.700000,289.000000,0.857143,-0.764557,-15.100000,-1.400000,1.000000,0.223881,0.000000,-0.776119,19.750000,33949.447793,33982.266477,33895.103523,0.999556,-0.000444,-0.046205,0.002567,0.000262,65.649135,33971.676940,0.000000,0.789873,1.000000,0.000000,0.000000,0.000000,0.000000,-48.700000
2022.12.06 16:45,33884.900000,33977.900000,33880.400000,33969.900000,1301.000000,0.393617,-2.667257,-86.000000,-1.800000,0.953846,0.082051,-0.046154,-0.917949,32.242857,33932.630603,33974.044557,33867.035443,0.997468,-0.002532,-0.002301,0.003154,0.000311,57.603154,33955.729580,0.000000,2.636243,0.000000,0.000000,0.000000,0.000000,0.000000,-20.140000
2022.12.06 23:00,33594.000000,33614.500000,33570.500000,33598.900000,977.000000,0.031128,-0.122528,-5.400000,-1.500000,0.465909,0.354545,-0.534091,-0.645455,44.071429,33520.783820,33586.593382,33402.846618,0.999839,-0.000161,-0.079171,0.005482,0.000512,62.755164,33664.647788,0.000000,0.111183,1.000000,0.000000,0.000000,1.000000,0.000000,-8.730000
2022.12.07 15:45,33542.900000,33558.400000,33539.400000,33547.400000,460.000000,0.385965,-0.091773,-2.000000,-1.400000,0.815789,0.578947,-0.184211,-0.421053,21.792857,33505.026279,33557.919818,33417.520182,0.999940,-0.000060,-0.021277,0.004190,0.000290,59.426751,33559.490115,0.000000,0.206490,1.000000,0.000000,0.000000,0.000000,0.000000,-15.500000
2022.12.08 13:50,33654.000000,33656.000000,33626.000000,33629.000000,205.000000,0.368421,1.545045,24.500000,-1.400000,0.066667,0.900000,-0.933333,-0.100000,15.857143,33603.654586,33629.699998,33563.210002,1.000729,0.000729,-0.131356,0.001979,0.000172,61.582258,33595.029259,0.000000,1.576577,1.000000,0.000000,0.000000,1.000000,0.000000,75.990000
2022.12.09 13:10,33849.000000,33866.000000,33845.500000,33860.500000,410.000000,0.870849,-0.975610,-12.000000,-1.300000,0.829268,0.268293,-0.170732,-0.731707,12.300000,33817.668717,33846.032992,33773.027008,0.999646,-0.000354,-0.033019,0.002159,0.000213,73.388622,33809.785498,0.000000,0.934959,1.000000,1.000000,0.000000,1.000000,0.000000,0.550000
2022.12.12 12:00,33508.200000,33513.200000,33491.200000,33491.200000,311.000000,0.592593,1.070336,17.500000,-1.200000,0.227273,1.000000,-0.772727,0.000000,16.350000,33460.336097,33486.765134,33416.574866,1.000523,0.000523,0.182510,0.002098,0.000223,66.003072,33470.766569,0.000000,1.039755,1.000000,0.000000,0.000000,1.000000,0.000000,832.160000
2022.12.14 14:25,34156.600000,34174.600000,34154.500000,34174.600000,259.000000,0.727273,-0.909091,-19.000000,-1.300000,0.895522,0.000000,-0.104478,-1.000000,20.900000,34118.653826,34170.111319,34041.508681,0.999444,-0.000556,0.210280,0.003769,0.000348,68.028533,34142.061070,0.000000,0.861244,1.000000,0.000000,0.000000,0.000000,0.000000,-49.230000
2022.12.15 21:50,33157.800000,33206.800000,33143.800000,33199.300000,884.000000,0.897959,-1.017653,-42.000000,-1.600000,0.777778,0.119048,-0.222222,-0.880952,41.271429,33102.639141,33160.372152,32984.227848,0.998735,-0.001265,-0.030702,0.005321,0.000526,65.014410,33321.675275,0.000000,1.005538,1.000000,0.000000,0.000000,0.000000,0.000000,-7.810000
2022.12.16 15:10,32909.500000,32923.500000,32901.600000,32908.900000,400.000000,0.589744,0.099314,3.100000,-1.700000,0.639269,0.666667,-0.360731,-0.333333,31.214286,32870.966446,32918.322841,32813.187159,1.000094,0.000094,-0.134199,0.003198,0.000319,57.287707,32972.168607,0.000000,0.019222,1.000000,0.000000,0.000000,0.000000,0.000000,-13.520000
2022.12.16 22:10,32806.300000,32837.700000,32794.200000,32835.700000,902.000000,0.093151,-0.788210,-31.900000,-1.400000,0.721839,0.045977,-0.278161,-0.954023,40.471429,32752.266969,32831.226085,32645.963915,0.999029,-0.000971,-0.082401,0.005656,0.000599,65.665843,32804.427201,0.000000,0.726438,1.000000,0.000000,0.000000,0.000000,0.000000,33.910000
2022.12.19 17:35,32998.700000,33035.700000,32984.700000,33034.700000,872.000000,0.494340,-0.718104,-35.500000,-1.400000,0.725490,0.019608,-0.274510,-0.980392,49.435714,32949.202917,33015.587733,32843.712267,0.998925,-0.001075,-0.086911,0.005216,0.000532,66.974421,32956.172666,0.000000,0.728218,1.000000,0.000000,0.000000,0.000000,0.000000,-49.200000
2022.12.19 23:05,32727.300000,32754.200000,32723.300000,32746.700000,450.000000,0.222689,-0.451776,-17.900000,-1.300000,0.870550,0.242718,-0.129450,-0.757282,39.621429,32678.550852,32729.109814,32565.880186,0.999453,-0.000547,-0.573055,0.004995,0.000424,61.895296,32798.389152,0.000000,0.489634,1.000000,0.000000,0.000000,0.000000,0.000000,-6.060000
2022.12.20 08:55,32597.100000,32599.000000,32587.900000,32588.900000,187.000000,0.322430,0.496148,9.200000,-2.400000,0.171171,0.909910,-0.828829,-0.090090,18.542857,32548.741022,32591.801450,32473.988550,1.000282,0.000282,-0.471751,0.003620,0.000241,62.214368,32645.307881,0.000000,0.442219,1.000000,0.000000,0.000000,1.000000,0.000000,50.230000
2022.12.20 17:35,32900.000000,32922.000000,32888.600000,32889.100000,1069.000000,0.097387,0.202308,12.900000,-1.600000,0.658683,0.985030,-0.341317,-0.014970,63.764286,32789.581572,32882.164148,32657.275852,1.000392,0.000392,0.078708,0.006859,0.000632,67.510928,32742.669311,0.000000,0.170942,1.000000,0.000000,0.000000,1.000000,0.000000,-31.310000
2022.12.21 01:20,32965.200000,32968.700000,32953.600000,32953.600000,130.000000,0.445455,0.412667,12.100000,-2.500000,0.231788,1.000000,-0.768212,0.000000,29.321429,32891.261509,32951.137157,32815.272843,1.000367,0.000367,0.056911,0.004131,0.000429,64.070508,32854.255208,0.000000,0.395615,1.000000,0.000000,0.000000,1.000000,0.000000,124.510000
2022.12.22 10:30,33419.900000,33448.500000,33419.400000,33440.000000,280.000000,0.620000,-1.231123,-19.100000,-1.400000,0.982818,0.292096,-0.017182,-0.707904,15.514286,33418.405218,33441.813932,33382.226068,0.999429,-0.000571,-0.108280,0.001783,0.000187,57.777023,33416.429379,0.000000,1.295580,1.000000,0.000000,0.000000,0.000000,0.000000,-49.820000
2022.12.22 21:45,32748.100000,32763.000000,32725.500000,32746.000000,901.000000,0.618045,0.032142,1.600000,-1.500000,0.397333,0.453333,-0.602667,-0.546667,49.778571,32708.363294,32770.550067,32568.329933,1.000049,0.000049,-0.048574,0.006183,0.000389,53.814787,32934.749025,0.000000,0.042187,1.000000,0.000000,0.000000,0.000000,0.000000,79.800000
2022.12.27 10:20,33398.500000,33402.500000,33383.000000,33386.000000,217.000000,0.636364,0.821918,12.000000,-1.300000,0.205128,0.846154,-0.794872,-0.153846,14.600000,33360.734354,33384.254487,33327.895513,1.000359,0.000359,0.185792,0.001689,0.000190,64.650198,33332.048933,0.000000,0.856164,1.000000,0.000000,0.000000,1.000000,0.000000,-49.940000
2022.12.28 13:10,33327.800000,33339.800000,33327.300000,33338.800000,200.000000,0.600000,-0.727651,-10.000000,-1.300000,0.960000,0.080000,-0.040000,-0.920000,13.742857,33307.805283,33336.193809,33263.176191,0.999700,-0.000300,0.111111,0.002192,0.000180,68.266572,33295.292284,0.000000,0.800416,1.000000,0.000000,0.000000,0.000000,0.000000,-39.340000
2022.12.28 20:15,33098.100000,33144.100000,33097.100000,33113.000000,846.000000,0.327586,-0.369096,-14.400000,-1.300000,0.978723,0.661702,-0.021277,-0.338298,39.014286,33042.825258,33116.725521,32907.664479,0.999565,-0.000435,-0.096154,0.006327,0.000432,59.543042,33182.925030,0.000000,0.381911,1.000000,0.000000,0.000000,0.000000,0.000000,-32.920000
2022.12.29 07:05,32868.200000,32872.200000,32867.700000,32870.700000,135.000000,0.363636,-0.398482,-3.000000,-2.000000,0.888889,0.333333,-0.111111,-0.666667,7.528571,32856.993172,32870.091085,32836.658915,0.999909,-0.000091,0.022727,0.001018,0.000096,62.093227,32906.235009,0.000000,0.332068,1.000000,0.000000,0.000000,0.000000,0.000000,417.010000
2022.12.30 12:55,33121.500000,33137.500000,33117.500000,33134.500000,227.000000,0.744318,-0.800508,-13.500000,-1.500000,0.800000,0.150000,-0.200000,-0.850000,16.864286,33113.616516,33141.308448,33069.391552,0.999593,-0.000407,0.075829,0.002172,0.000183,57.792805,33134.029205,0.000000,0.770860,1.000000,0.000000,0.000000,0.000000,0.000000,-29.190000
2022.12.30 22:25,33007.100000,33026.400000,32999.600000,33003.900000,726.000000,0.067442,0.097958,3.700000,-1.400000,0.720149,0.839552,-0.279851,-0.160448,37.771429,32932.784773,32986.344349,32839.375651,1.000112,0.000112,-0.167431,0.004463,0.000465,62.761625,32994.026783,0.000000,0.084720,1.000000,0.000000,0.000000,1.000000,0.000000,53.750000
2023.01.03 04:50,33150.800000,33171.200000,33143.200000,33167.200000,303.000000,0.747126,-0.718992,-15.900000,-2.700000,0.728571,0.142857,-0.271429,-0.857143,22.114286,33113.729119,33158.610686,33011.869314,0.999521,-0.000479,-0.114035,0.004431,0.000291,65.947504,33094.714639,0.000000,0.741602,1.000000,0.000000,0.000000,0.000000,0.000000,98.150000
2023.01.04 18:50,33372.100000,33376.600000,33342.100000,33361.100000,852.000000,0.512195,0.219961,10.500000,-1.600000,0.130435,0.449275,-0.869565,-0.550725,47.735714,33230.432277,33345.425041,33031.444959,1.000315,0.000315,-0.030717,0.009449,0.000839,68.834367,33207.739672,0.000000,0.230435,1.000000,0.000000,0.000000,1.000000,0.000000,-27.230000
2023.01.05 06:35,33232.500000,33232.500000,33220.700000,33220.700000,137.000000,0.901316,0.906316,12.300000,-2.300000,0.000000,1.000000,-1.000000,0.000000,13.571429,33185.044592,33207.466113,33147.993887,1.000370,0.000370,0.212389,0.001792,0.000195,65.489457,33206.387859,0.000000,0.869474,1.000000,0.000000,0.000000,1.000000,0.000000,-49.930000
2023.01.05 12:15,33238.000000,33249.000000,33234.900000,33246.000000,267.000000,0.446309,-0.275823,-7.000000,-1.300000,0.780142,0.212766,-0.219858,-0.787234,25.378571,33204.172246,33255.140699,33128.909301,0.999789,-0.000211,-0.066434,0.003802,0.000316,62.225263,33201.289906,0.000000,0.315227,1.000000,0.000000,0.000000,0.000000,0.000000,-18.650000
2023.01.05 20:45,32986.300000,33021.300000,32975.800000,32994.300000,901.000000,0.566667,-0.165042,-7.500000,-1.500000,0.769231,0.593407,-0.230769,-0.406593,45.442857,32924.253655,33005.494465,32819.035535,0.999773,-0.000227,-0.099000,0.005663,0.000558,59.959871,33014.502774,0.000000,0.176045,1.000000,0.000000,0.000000,0.000000,0.000000,-21.770000
2023.01.09 06:50,33717.300000,33719.200000,33713.200000,33715.200000,124.000000,0.603922,0.213333,1.600000,-2.000000,0.316667,0.666667,-0.683333,-0.333333,7.500000,33684.423467,33703.628500,33656.091500,1.000047,0.000047,0.050847,0.001411,0.000159,77.857360,33622.092082,0.000000,0.280000,1.000000,1.000000,0.000000,1.000000,0.000000,-49.920000
2023.01.09 11:35,33691.000000,33694.000000,33677.600000,33688.100000,265.000000,0.173077,0.199270,3.900000,-1.500000,0.182927,0.359756,-0.817073,-0.640244,19.571429,33660.205039,33686.039821,33612.320179,1.000116,0.000116,-0.089347,0.002190,0.000190,62.475739,33654.153688,0.000000,0.148175,1.000000,0.000000,0.000000,1.000000,0.000000,74.850000
2023.01.10 04:10,33501.000000,33508.400000,33498.900000,33507.400000,155.000000,0.094595,-0.517868,-5.900000,-2.000000,0.778947,0.105263,-0.221053,-0.894737,11.392857,33487.836776,33504.798028,33453.081972,0.999824,-0.000176,-0.243902,0.001544,0.000127,59.738421,33573.548426,0.000000,0.561755,1.000000,0.000000,0.000000,0.000000,0.000000,-49.650000
2023.01.10 07:40,33463.000000,33463.500000,33454.000000,33457.900000,98.000000,0.379310,0.679376,5.600000,-2.000000,0.052632,0.589474,-0.947368,-0.410526,8.242857,33447.739993,33460.833743,33426.396257,1.000167,0.000167,-0.395062,0.001030,0.000083,57.110949,33500.974276,0.000000,0.618718,1.000000,0.000000,0.000000,1.000000,0.000000,-49.810000
2023.01.10 16:15,33483.100000,33486.600000,33452.000000,33469.500000,532.000000,0.125000,0.482251,13.100000,-1.700000,0.101156,0.494220,-0.898844,-0.505780,27.164286,33397.456315,33445.691245,33320.278755,1.000391,0.000391,-0.316195,0.003755,0.000469,69.986045,33427.194894,0.000000,0.500657,1.000000,0.000000,0.000000,1.000000,0.000000,12.080000
2023.01.11 11:20,33771.900000,33775.400000,33746.000000,33748.000000,308.000000,0.150000,1.251815,23.400000,-1.400000,0.119048,0.931973,-0.880952,-0.068027,18.692857,33719.677447,33747.054723,33680.565277,1.000693,0.000693,0.236948,0.001972,0.000191,64.153078,33711.220948,0.000000,1.278563,1.000000,0.000000,0.000000,1.000000,0.000000,-41.720000
2023.01.11 19:25,33833.900000,33849.300000,33816.800000,33825.800000,624.000000,0.466667,0.337349,8.600000,-1.300000,0.473846,0.723077,-0.526154,-0.276923,25.492857,33793.698237,33843.550078,33717.159922,1.000254,0.000254,-0.079646,0.003740,0.000242,59.504223,33771.490849,0.000000,0.317736,1.000000,0.000000,0.000000,0.000000,0.000000,77.670000
2023.01.13 02:15,34215.800000,34220.200000,34205.200000,34218.700000,161.000000,0.561983,-0.370421,-3.900000,-2.100000,0.293333,0.100000,-0.706667,-0.900000,10.528571,34194.874509,34212.249007,34171.840993,0.999886,-0.000114,-0.157068,0.001182,0.000143,62.376989,34156.162439,0.000000,0.275441,1.000000,0.000000,0.000000,1.000000,0.000000,-49.280000
2023.01.13 16:55,34108.500000,34113.000000,34055.500000,34062.000000,1214.000000,0.339056,1.063439,45.500000,-1.500000,0.078261,0.886957,-0.921739,-0.113043,42.785714,33956.729776,34022.035614,33842.239386,1.001336,0.001336,-0.039557,0.005295,0.000565,65.523529,34061.043349,0.000000,1.086811,1.000000,0.000000,0.000000,1.000000,0.000000,38.960000
2023.01.16 13:25,34258.000000,34264.000000,34257.500000,34260.500000,75.000000,0.333333,-0.274331,-3.000000,-1.400000,0.923077,0.538462,-0.076923,-0.461538,10.935714,34240.597185,34272.115588,34189.504412,0.999912,-0.000088,0.013514,0.002413,0.000134,62.221407,34265.634462,0.000000,0.228609,1.000000,0.000000,0.000000,0.000000,0.000000,-2.840000
2023.01.18 04:55,33903.300000,33921.300000,33898.800000,33913.300000,615.000000,0.766234,-0.415767,-11.000000,-3.200000,0.800000,0.355556,-0.200000,-0.644444,26.457143,33852.130646,33914.437021,33772.222979,0.999676,-0.000324,-0.224464,0.004201,0.000592,63.031155,33902.190324,0.000000,0.377970,1.000000,0.000000,0.000000,0.000000,0.000000,-11.930000
2023.01.18 13:25,33929.200000,33930.200000,33922.700000,33924.200000,161.000000,0.666667,0.321101,4.000000,-1.400000,0.133333,0.800000,-0.866667,-0.200000,12.457143,33912.252536,33933.707069,33878.532931,1.000118,0.000118,0.437500,0.001627,0.000106,57.883261,33912.315441,0.000000,0.401376,1.000000,0.000000,0.000000,0.000000,0.000000,-32.800000
2023.01.19 05:25,33255.100000,33260.600000,33254.600000,33258.100000,149.000000,0.666667,-0.450523,-4.000000,-2.000000,0.916667,0.416667,-0.083333,-0.583333,8.878571,33235.395250,33257.698709,33196.391291,0.999880,-0.000120,-0.085890,0.001845,0.000136,67.918037,33343.678858,0.000000,0.337892,1.000000,0.000000,0.000000,0.000000,0.000000,-49.670000
2023.01.19 10:25,33221.500000,33227.000000,33216.500000,33219.500000,276.000000,0.891304,0.154799,2.500000,-1.300000,0.523810,0.714286,-0.476190,-0.285714,16.150000,33211.236228,33235.289937,33176.560063,1.000075,0.000075,-0.132075,0.001768,0.000118,53.504038,33254.068463,0.000000,0.123839,1.000000,0.000000,0.000000,0.000000,0.000000,-49.420000
2023.01.19 16:50,33064.800000,33102.800000,33056.800000,33087.800000,1130.000000,0.906133,-0.586303,-25.500000,-1.600000,0.826087,0.326087,-0.173913,-0.673913,43.492857,33052.935690,33121.751383,32946.878617,0.999229,-0.000771,-0.029210,0.005291,0.000489,57.079285,33102.269982,0.000000,0.528822,1.000000,0.000000,0.000000,0.000000,0.000000,-6.650000
2023.01.19 20:15,33109.800000,33115.300000,33077.800000,33104.700000,759.000000,0.282660,0.152618,5.600000,-1.300000,0.146667,0.282667,-0.853333,-0.717333,36.692857,33055.939099,33108.779846,32980.560154,1.000169,0.000169,-0.138479,0.003879,0.000376,59.702021,33077.785509,0.000000,0.138992,1.000000,0.000000,0.000000,1.000000,0.000000,-11.000000
2023.01.20 14:55,33061.000000,33066.500000,33051.000000,33061.000000,244.000000,0.903226,-0.031278,-0.500000,-1.500000,0.354839,0.354839,-0.645161,-0.645161,15.985714,33020.145533,33048.794981,32973.485019,0.999985,-0.000015,0.284211,0.002281,0.000231,65.604847,33052.146282,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,-45.120000
2023.01.23 14:55,33385.600000,33405.600000,33385.100000,33400.600000,195.000000,0.790698,-0.860927,-13.000000,-1.500000,0.975610,0.243902,-0.024390,-0.756098,15.100000,33383.217559,33406.825942,33345.894058,0.999611,-0.000389,-0.066986,0.001825,0.000153,58.396635,33372.872681,0.000000,0.993377,1.000000,0.000000,0.000000,0.000000,0.000000,11.030000
